 Cod. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cod CCAA ; CCAA ; Cod. Provincia ; Provincia ; Cód. Municipio ; Municipio/Población ; Domicilio ; CP ; Tipo 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GENERAL ROMERO BASART 75 ; 28044 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 467 ; 28027 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCANTARA 82 ; 28006 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV NIZA 10 ; 28022 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SAN CIPRIANO 29 ; 28032 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV GENERAL 32 ; 28042 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CALERUEGA 11 ; 28033 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV BRUSELAS 71 ; 28028 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL RIOS ROSAS 46 ; 28003 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV GUADALAJARA 4 ; 28032 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CANARIAS 64 ; 28045 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV PABLO NERUDA 134 ; 28018 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL FERMIN CABALLERO 52 ; 28034 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV DE LA PESETA 75 ; 28054 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CL PRINCIPE CARLOS 17 17 ; 28050 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PZ SIERRA AYLLON 2 ; 28031 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV ALBUFERA 121 ; 28038 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SAN NARCISO 38 ; 28022 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL JUAN JOSE MARTINEZ SECO 38 ; 28021 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SANTA VIRGILIA 1 ; 28033 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS ALBERTO PALACIOS 28 ; 28021 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CEBREROS 40 ; 28011 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SAN BERNARDO 112 ; 28015 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL EMBAJADORES 172 ; 28045 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ILLESCAS 14 ; 28024 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL HACIENDA DE PAVONES 7 ; 28030 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CL CLARA DEL REY 66 66 ; 28002 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL BOHEMIOS 11 ; 28041 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SARRIA 46 ; 28029 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV RAFAEL FINAT 2 ; 28044 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SANCHEZ BARCAIZTEGUI 3 ; 28007 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS ACACIAS 25 ; 28005 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 29 ; 28014 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS SANTA MARIA DE LA CABEZA 67 ; 28045 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SOR ANGELA DE LA CRUZ 9 ; 28020 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL OCA 64 ; 28025 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 324 ; 28027 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 203 ; 28028 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL LOPEZ DE HOYOS 112 ; 28002 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 080 ; MAJADAHONDA ; CL DOCTOR CALERO 40 ; 28220 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 083 ; MECO ; CL DEL PRADO 4 ; 28880 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 084 ; MEJORADA DEL CAMPO ; AV CONSTITUCION 24 ; 28840 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL MIGUEL ANGEL 22 ; 28932 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; AV CONSTITUCION 45 ; 28931 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL LIBERTAD 56 ; 28937 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 092 ; MOSTOLES ; CL ALFONSO XII 6 BLOQUE 25 -URB.LA ALTUSANA- 25 ; 28935 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 096 ; NAVALCARNERO ; CL CONSTITUCION 8 ; 28600 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 104 ; PARACUELLOS DE JARAMA ; AV DE TORREJON 1 ; 28860 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL REAL 86 ; 28981 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; AV DE LAS ESTRELLAS 27 ; 28983 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 106 ; PARLA ; CL REAL. ESQUINA SEVERO OCHOA S/N ; 28981 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 113 ; PINTO ; CL BELGICA 49 ; 28320 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 115 ; POZUELO DE ALARCON ; AV EUROPA 5 ; 28224 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 123 ; RIVAS-VACIAMADRID ; AV LEVANTE 124 BLOQUE MC-2 124 ; 28521 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; CL CAMILO JOSE CELA 16 ; 28232 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 127 ; ROZAS DE MADRID (LAS) ; CL REAL 43 ; 28231 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 129 ; SAN AGUSTIN DEL GUADALIX ; AV MADRID 33 ; 28750 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 130 ; SAN FERNANDO DE HENARES ; CL JOSE ALIX 16 ; 28830 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 131 ; SAN LORENZO DE EL ESCORIAL ; CL JOAQUIN COSTA 4 ; 28200 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; CL JOSE DEL HIERRO 16 ; 28702 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 134 ; SAN SEBASTIAN DE LOS REYES ; CL REAL 86 ; 28703 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL ENMEDIO 15 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; CL LISBOA 8 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 148 ; TORREJON DE ARDOZ ; AV CRISTOBAL COLON 8 ; 28850 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 151 ; TORRELAGUNA ; CL LA CAVA 12 ; 28180 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 152 ; TORRELODONES ; AV VALLADOLID 17 ; 28250 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; CL ESTRELLA ELOLA 34 ; 28341 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 161 ; VALDEMORO ; CL ANTONIO VAN DE PERE 3 ; 28342 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 172 ; VILLALBILLA ; CL GENERALIFE -LOS HUEROS- 1 ; 28810 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 176 ; VILLANUEVA DE LA CAÑADA ; CL REAL 21 ; 28691 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 177 ; VILLANUEVA DEL PARDILLO ; AV MADRID 19 ; 28229 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 181 ; VILLAVICIOSA DE ODON ; CL CARRETAS 32 ; 28670 ; Operativas ; 
BP ; BANCOS ; 2085 ; IBERCAJA BANCO, S.A. (2085) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 903 ; TRES CANTOS ; AV AV COLMENAR VIEJO CTRO. CIAL. EL ZOCO - LOCAL 8 SN ; 28760 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 005 ; ALCALA DE HENARES ; AV AVENIDA COMPLUTENSE 00044 ; 28805 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 006 ; ALCOBENDAS ; ZZ MARQUES DE LA VALDAVIA, 95 S/N ; 28100 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 006 ; ALCOBENDAS ; PZ PLAZA MAYOR 00002 ; 28100 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 007 ; ALCORCON ; PZ ESPAA, 13 S/N ; 28921 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 007 ; ALCORCON ; AV AV. LEGANS 00033 ; 28924 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 013 ; ARANJUEZ ; ZZ STUART, 123 S/N ; 28300 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 014 ; ARGANDA DEL REY ; CL JUAN DE LA CIERVA 00004 ; 28500 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 022 ; BOADILLA DEL MONTE ; CL MARTIRES 00005 ; 28660 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 047 ; COLLADO VILLALBA ; AV AV. HONTORIO LOZANO 00043 ; 28400 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 049 ; COSLADA ; AV DE LA CONSTITUCION, 62 S/N ; 28821 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 058 ; FUENLABRADA ; AV AVENIDA DE ESPAÑA 00022 ; 28941 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 065 ; GETAFE ; ZZ CUBAS 2, ESQ RAMON Y CAJAL  ; 28902 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 074 ; LEGANES ; AV AV. DOCTOR MARTN VEGU 00039 ; 28912 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV  GENERAL PERN, 38  ; 28020 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CORAZON DE MARIA 00043 ; 28002 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CM CAMINO VINATEROS 00030 ; 28030 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SAN CIPRIANO 00048 ; 28032 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SOR ANGELA DE LA CRUZ 00007 ; 28020 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL OCA 00042 ; 28025 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 00457 ; 28027 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL G.VIA HORTALEZA 61 00061 ; 28043 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV AV. DE BETANZOS 00053 ; 28029 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ALCALA 00255 ; 28027 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS P DE LAS ACACIAS 00050 ; 28005 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV AVENIDA DE LOS ANDES 00010 ; 28042 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL ACANTO 00022 ; 28015 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL San Bernardo 00004 ; 28013 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL VELAZQUEZ 00035 ; 28001 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS PASEO CASTELLANA 00174 ; 28046 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL GRAN VIA 00013 ; 28013 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ ALBERTO AGUILERA, 10  ; 28015 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ DIEGO HURTADO DE MENDOZA, 12-LOC. 4 S/N ; 28050 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ BARRANQUILLA, 3 S/N ; 28033 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CLAUDIO COELLO 123 ; 28006 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; ZZ ORENSE, 69 S/N ; 28020 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL FRANCOS RODRIGUEZ 00047 ; 28039 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL SESEA 00091 ; 28024 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PZ PZ. DE LEGAZPI 00005 ; 28045 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL CARTAGENA 00048 ; 28028 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS PS. DE LAS DELICIAS 00022 ; 28045 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; AV AV. DE LA ALBUFERA 00077 ; 28038 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; CL MAURICIO LEGENDRE 00013 ; 28046 ; Operativas ; 
BP ; BANCOS ; 2095 ; KUTXABANK, S.A. (2095) ; ES ; ESPAÑA ; 12 ; MADRID             ; 28 ; Madrid ; 079 ; MADRID ; PS PS. DE EXTREMADURA 00012 ; 28011 ; Operativas ; 
