 Cod. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cod CCAA ; CCAA ; Cod. Provincia ; Provincia ; Cód. Municipio ; Municipio/Población ; Domicilio ; CP ; Tipo 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 187 ; SABADELL ; ZZ PLAÇA SANT ROC, 20 0 ; 08201 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 191 ; SALLENT ; ZZ VERGE DEL PILAR 0 ; 08650 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 192 ; SANTPEDOR ; ZZ CTRA. DE NAVARCLES, 6 0 ; 08251 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 194 ; SANT ADRIÀ DE BESÒS ; AV DE CATALUNYA 10 ; 08930 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 194 ; SANT ADRIÀ DE BESÒS ; AV CATALUNYA 56 ; 08930 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 196 ; SANT ANDREU DE LA BARCA ; CL MAJOR 16 ; 08740 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 197 ; SANT ANDREU DE LLAVANERES ; CL MUNT 55 ; 08392 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 200 ; SANT BOI DE LLOBREGAT ; RD SANT RAMÓN 113 ; 08830 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 200 ; SANT BOI DE LLOBREGAT ; ZZ ONZE DE SETEMBRE,44 0 ; 08830 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 200 ; SANT BOI DE LLOBREGAT ; CL VENTURA I GASSOL 10-12 ; 08830 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 200 ; SANT BOI DE LLOBREGAT ; CL CARDENAL VIDAL I BARRAQUER 13 ; 08830 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 202 ; SANT CELONI ; CR VELLA, 89. 0 ; 08470 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 205 ; SANT CUGAT DEL VALLÈS ; RB RIBATALLADA, 8. 0 ; 08172 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 205 ; SANT CUGAT DEL VALLÈS ; AV RIUS I TAULET 5 ; 08172 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 205 ; SANT CUGAT DEL VALLÈS ; CL SENA 12 ; 08008 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 205 ; SANT CUGAT DEL VALLÈS ; PZ DE LA UNION, 1. 0 ; 08172 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 205 ; SANT CUGAT DEL VALLÈS ; ZZ PLAÇA D'OCTAVIA, 6. 0 ; 08172 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 208 ; SANT ESTEVE SESROVIRES ; CL SERAFI JULIA 3 ; 08635 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 210 ; SANT FELIU DE CODINES ; PZ  JOSEP UMBERT 9 ; 08182 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 211 ; SANT FELIU DE LLOBREGAT ; ZZ PLAÇA DE LA VILA, 1. 0 ; 08980 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 211 ; SANT FELIU DE LLOBREGAT ; CL MARQUESA DE CASTELLVELL 84 ; 08980 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 213 ; SANT FRUITOS DE BAGES ; ZZ CTRA. DE VIC, 2-4 0 ; 08272 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 214 ; VILASSAR DE DALT ; ZZ MANUEL MORENO, 8 0 ; 08339 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 217 ; SANT JOAN DESPI ; ZZ TORRENT D'EN NEGRE, 8. 0 ; 08970 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 217 ; SANT JOAN DESPI ; PZ ESPAÑA 4 ; 08970 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 218 ; SANT JOAN DE VILATORRADA ; CL MAJOR 38 ; 08250 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 219 ; VILASSAR DE MAR ; AV  ARQUITECTE EDUARD FERRES, 1 0 ; 08340 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 221 ; SANT JUST DESVERN ; ZZ BONAVISTA, 77 0 ; 08960 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 227 ; SANT MARTI SARROCA ; AV ANSELM CLAVE 63 ; 08731 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 231 ; SANT PERE DE RIBES ; CL CARRER NOU 16 ; 08810 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 231 ; SANT PERE DE RIBES ; CL SANT JORDI 6 ; 08812 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 232 ; SANT PERE DE RIUDEBITLLES ; PZ PLAZA DE L'ESGLESIA 2 ; 08776 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 236 ; SANT QUINTI DE MEDIONA ; PZ PLAZA PI I MARGALL 7 ; 08777 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 238 ; SANT QUIRZE DEL VALLÈS ; ZZ AVDA. CAMI DEL MAS, 2A 0 ; 08192 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 240 ; SANT SADURNI D'ANOIA ; ZZ PLAÇA DE L'AJUNTAMENT, 3. 0 ; 08770 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 244 ; SANTA COLOMA DE CERVELLO ; PZ CONSTITUCIÓ 9 ; 08690 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 245 ; SANTA COLOMA DE GRAMENET ; CL AMERICA 82 ; 08924 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 245 ; SANTA COLOMA DE GRAMENET ; RB SANT SEBASTIAN 32 ; 08922 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 245 ; SANTA COLOMA DE GRAMENET ; ZZ PASSEIG LLORENÇ SERRA, 5-7. 0 ; 08922 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 250 ; SANTA MARGARIDA DE MONTBUI ; CR VALLS 59 ; 08710 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 251 ; SANTA MARGARIDA I ELS MONJOS ; AV CATALUNYA 77 ; 08730 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 252 ; BARBERÀ DEL VALLÈS ; ZZ CTRA DE MOGODA, 1. LOCALS 7-8-9. 0 ; 08210 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 252 ; BARBERÀ DEL VALLÈS ; ZZ AVINGUDA DE LA GENERALITAT, 68. 0 ; 08210 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 260 ; SANTA PERPÈTUA DE MOGODA ; ZZ RAMBLA, 3 0 ; 08130 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 262 ; SANT VICENÇ DE CASTELLET ; CL GRAN 22-24 ; 08295 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 263 ; SANT VICENÇ DELS HORTS ; CL MOSSEN JACINT VERDAGUER 45-47 ; 08620 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 266 ; CERDANYOLA DEL VALLÈS ; AV DE CATALUNYA 37 ; 08290 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 266 ; CERDANYOLA DEL VALLÈS ; ZZ PL. DEL PI, 3 LOCAL C (BELLATERRA) 0 ; 08193 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 266 ; CERDANYOLA DEL VALLÈS ; ZZ PLAÇA FRANCESC LAYRET, 3. 0 ; 08290 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 267 ; SENTMENAT ; ZZ ANSELM CLAVE, S/N. 0 ; 08181 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 270 ; SITGES ; PZ CAP DE LA VILA 0 ; 08870 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 270 ; SITGES ; PS VILAFRANCA 16 ; 08870 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 274 ; SURIA ; CL SALVADOR VANCELL 7 ; 08260 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ CTRA. DE RELLINARS, 182. 0 ; 08225 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ RAVAL DE MONTSERRAT, 35. 0 ; 08221 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ AVINGUDA JAUME I, 319. 0 ; 08226 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ AVINGUDA ANGEL SALLENT, 121. 0 ; 08224 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ COLOM, 391 0 ; 08223 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; CR DE CASTELLAR, 7. 0 ; 08222 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ AVDA. BARCELONA, 134. 0 ; 08222 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; ZZ AVDA. JOSEP TARRADELLAS, 12 0 ; 08225 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 279 ; TERRASSA ; PZ DOCTOR CADEVALL 20 ; 08221 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 281 ; TEIÀ ; ZZ PASSEIG DE LA RIERA, 63 0 ; 08329 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 282 ; TIANA ; ZZ ISAAC ALBENIZ, 19-21 0 ; 08391 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 284 ; TORDERA ; ZZ CAMI RAL, 43-45 0 ; 08490 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 285 ; TORELLO ; PZ PLAÇA NOVA 16-17 ; 08570 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 295 ; VALLIRANA ; CL MAJOR 342 ; 08759 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 298 ; VIC ; RB RAMBLA DEL CARME 1 ; 08500 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 298 ; VIC ; RB HOSPITAL 6 0 ; 08500 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 301 ; VILADECANS ; CL ANTIGA RIERA 11 ; 08840 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 301 ; VILADECANS ; CL DR.REIG 62 ; 08840 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 302 ; VILANOVA DEL CAMI ; CL VERGE DE MONTSERRAT 17 ; 08788 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 305 ; VILAFRANCA DEL PENEDÈS ; CL RAMBLA NOSTRA SENYORA 2-4 ; 08720 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 305 ; VILAFRANCA DEL PENEDÈS ; RB DE LA GIRADA 16-20 ; 08720 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 307 ; VILANOVA I LA GELTRU ; AV FRANCESC MACIÀ 8 ; 08800 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 307 ; VILANOVA I LA GELTRU ; CL AIGUA 121 ; 08800 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 307 ; VILANOVA I LA GELTRU ; PZ DE LA VILA 14 ; 08800 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 902 ; VILANOVA DEL VALLÈS ; ZZ PZA. FREDERIC MOMPOU, 3 0 ; 08410 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 08 ; Barcelona ; 904 ; BADIA DEL VALLÈS ; PZ MAYOR, local 1-12 0 ; 08214 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 009 ; ARBUCIES ; ZZ FRANCESC CAMPRODON,14 0 ; 17401 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 013 ; BEGUR ; PZ DE LA VILA, 2. 0 ; 17255 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 015 ; BANYOLES ; PS DE LA INDUSTRIA, 14. 0 ; 17820 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 015 ; BANYOLES ; CL DOCTOR HISERN 4 ; 17820 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 022 ; BISBAL D'EMPORDÀ (LA) ; ZZ LES VOLTES, 31 0 ; 17100 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 023 ; BLANES ; ZZ JOAQUIN RUYRA, 77. 0 ; 17300 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 023 ; BLANES ; RB Joaquim Ruyra 38 ; 17300 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 039 ; CAMPRODON ; PZ CESAR AUGUST TORRES 1 ; 17867 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 044 ; CASSÀ DE LA SELVA ; ZZ PASSEIG VILARET, 30. 0 ; 17244 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 047 ; CASTELLO D'EMPURIES ; AV  PAU CASALS, 54 0 ; 17486 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 047 ; CASTELLO D'EMPURIES ; ZZ (EMPURIA BRAVA) POBLAT TIPIC LLETRA, 5.. 0 ; 17487 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 048 ; CASTELL-PLATJA D'ARO ; AV DE CASTELL D'ARO 13 ; 17250 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 049 ; CELRÀ ; ZZ CTRA. DE PALAMOS, 107-109 0 ; 17460 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 062 ; ESCALA (L') ; CL AVE MARIA 36 ; 17130 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 066 ; FIGUERES ; ZZ LA RAMBLA 22 ; 17600 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 066 ; FIGUERES ; CL RUTLLA 29 ; 17600 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; ZZ PL. JOSEP PLA, 5 0 ; 17001 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; ZZ ALFRED NOBEL, 1-3 0 ; 17007 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; ZZ PLAÇA JOSEP PLA, 5. 0 ; 17001 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; ZZ Major, 49-53 49 ; 17190 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; PZ MARQUES DE CAMPS 12 ; 17001 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 079 ; GIRONA ; ZZ Emili Grahit 49 ; 17002 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 083 ; HOSTALRIC ; AV  CORONEL ESTRADA, 124 0 ; 17450 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 089 ; LLAGOSTERA ; ZZ FIVALLER, 9-11 0 ; 17240 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 092 ; LLANÇÀ ; PZ MAJOR 5 ; 17490 ; Operativas ; 
BP ; BANCOS ; 0081 ; BANCO DE SABADELL, S.A. (0081) ; ES ; ESPAÑA ; 09 ; CATALUÑA           ; 17 ; Girona ; 095 ; LLORET DE MAR ; ZZ SANT PERE, 7. 0 ; 17310 ; Operativas ; 
